Data_Ocorrencia;Periodo_Ocorrencia;Cidade;Flagrante;Descr_Automovel
18/01/2022;Tarde;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
18/01/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
18/01/2022;Tarde;CABREUVA; Não;MOTOCICLO
17/01/2022;Tarde;S.PAULO; Não; Não Informado
17/01/2022;Noite;OSVALDO CRUZ; Não;CAMINHÃƒO TRATOR
17/01/2022;Noite;OSVALDO CRUZ; Não;SEMI REBOQUE
18/01/2022;Madrugada;S.VICENTE; Não;CAMIONETA
18/01/2022;Manha;LENCOIS PAULISTA; Não;
18/01/2022;Manha;LENCOIS PAULISTA; Não;AUTOMOVEL
18/01/2022;Manha;LENCOIS PAULISTA; Não;AUTOMOVEL
18/01/2022;Manha;LENCOIS PAULISTA; Não;
18/01/2022;Manha;LENCOIS PAULISTA; Não;AUTOMOVEL
18/01/2022;Manha;LENCOIS PAULISTA; Não;AUTOMOVEL
18/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
18/01/2022;Tarde;S.ANDRE; Não;MOTOCICLO
18/01/2022;Manha;LOUVEIRA; Não;
18/01/2022;Manha;LOUVEIRA; Não;CAMINHÃƒO TRATOR
18/01/2022;Manha;LOUVEIRA; Não;SEMI REBOQUE
18/01/2022;Manha;LOUVEIRA; Não;
18/01/2022;Manha;LOUVEIRA; Não;CAMINHÃƒO TRATOR
18/01/2022;Manha;LOUVEIRA; Não;SEMI REBOQUE
17/01/2022;Madrugada;S.PAULO; Não;CAMINHONETE
18/01/2022;Manha;S.PAULO; Não;AUTOMOVEL
18/01/2022;Manha;S.ANDRE; Não;AUTOMOVEL
18/01/2022;Madrugada;S.LOURENCO DA SERRA; Não;
18/01/2022;Madrugada;S.LOURENCO DA SERRA; Não;CAMINHÃƒO TRATOR
18/01/2022;Madrugada;S.LOURENCO DA SERRA; Não;SEMI REBOQUE
18/01/2022;Madrugada;S.LOURENCO DA SERRA; Não;
18/01/2022;Madrugada;S.LOURENCO DA SERRA; Não;CAMINHÃƒO TRATOR
18/01/2022;Madrugada;S.LOURENCO DA SERRA; Não;SEMI REBOQUE
18/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
18/01/2022;Manha;SUZANO;Sim;CAMINHÃƒO
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;AUTOMOVEL
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;AUTOMOVEL
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;MOTOCICLO
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;AUTOMOVEL
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;AUTOMOVEL
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;MOTOCICLO
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;AUTOMOVEL
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;AUTOMOVEL
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;MOTOCICLO
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;AUTOMOVEL
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;AUTOMOVEL
18/01/2022;Tarde;MOGI DAS CRUZES;Sim;MOTOCICLO
18/01/2022;Tarde;CABREUVA; Não;AUTOMOVEL
18/01/2022;Tarde;S.CAETANO DO SUL; Não;AUTOMOVEL
11/01/2022;Tarde;S.ANDRE; Não;
11/01/2022;Tarde;S.ANDRE; Não;AUTOMOVEL
11/01/2022;Tarde;S.ANDRE; Não;
11/01/2022;Tarde;S.ANDRE; Não;AUTOMOVEL
18/01/2022;Tarde;COSMOPOLIS; Não;AUTOMOVEL
18/01/2022;Tarde;S.CAETANO DO SUL; Não;AUTOMOVEL
17/01/2022;Noite;CAMPINAS; Não;CAMINHONETE
18/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
18/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
05/01/2022;Madrugada;SOROCABA; Não;CAMIONETA
15/01/2022;Noite;S.PAULO; Não;
15/01/2022;Noite;S.PAULO; Não;MOTOCICLO
15/01/2022;Noite;S.PAULO; Não;
15/01/2022;Noite;S.PAULO; Não;MOTOCICLO
18/01/2022;Tarde;ITAPEVI; Não;
18/01/2022;Tarde;ITAPEVI; Não;CAMINHONETE
18/01/2022;Tarde;ITAPEVI; Não;
18/01/2022;Tarde;ITAPEVI; Não;CAMINHONETE
15/01/2022;Tarde;S.PAULO; Não;
15/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
15/01/2022;Tarde;S.PAULO; Não;
15/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
12/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
18/01/2022;Tarde;DIADEMA; Não;MOTOCICLO
17/01/2022;Manha;S.ANDRE; Não;
17/01/2022;Manha;S.ANDRE; Não;CAMINHONETE
17/01/2022;Manha;S.ANDRE; Não;
17/01/2022;Manha;S.ANDRE; Não;CAMINHONETE
18/01/2022;Tarde;S.PAULO; Não;
18/01/2022;Tarde;S.PAULO; Não;CAMINHONETE
18/01/2022;Tarde;S.PAULO; Não;
18/01/2022;Tarde;S.PAULO; Não;CAMINHONETE
18/01/2022;Manha;S.PAULO; Não;CAMINHONETE
18/01/2022;Tarde;S.PAULO; Não;
18/01/2022;Tarde;S.PAULO; Não;CAMINHONETE
18/01/2022;Tarde;S.PAULO; Não;
18/01/2022;Tarde;S.PAULO; Não;CAMINHONETE
18/01/2022;Manha;ATIBAIA; Não;CAMINHÃƒO
18/01/2022;Tarde;CACAPAVA; Não;MICRO ONIBUS
18/01/2022;Noite;SUMARE; Não;MOTOCICLO
18/01/2022;Noite;CAMPINAS; Não;CAMINHONETE
18/01/2022;Tarde;GUARULHOS; Não;
18/01/2022;Tarde;GUARULHOS; Não;CAMINHONETE
18/01/2022;Tarde;GUARULHOS; Não;
18/01/2022;Tarde;GUARULHOS; Não;CAMINHONETE
18/01/2022;Tarde;GUARULHOS; Não;
18/01/2022;Tarde;GUARULHOS; Não;CAMINHONETE
18/01/2022;Tarde;GUARULHOS; Não;
18/01/2022;Tarde;GUARULHOS; Não;CAMINHONETE
18/01/2022;Noite;VARZEA PAULISTA; Não;AUTOMOVEL
18/01/2022;Noite;CAMPINAS; Não;MOTOCICLO
18/01/2022;Noite;S.PAULO; Não;UTILITÃRIO
18/01/2022;Noite;S.PAULO; Não;UTILITÃRIO
18/01/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
18/01/2022;Manha;ITU; Não;CAMINHÃƒO
18/01/2022;Manha;ITU; Não;SEMI REBOQUE
18/01/2022;Manha;ITU; Não;SEMI REBOQUE
18/01/2022;Tarde;CARAPICUIBA; Não;
18/01/2022;Tarde;CARAPICUIBA; Não;AUTOMOVEL
18/01/2022;Tarde;CARAPICUIBA; Não;
18/01/2022;Tarde;CARAPICUIBA; Não;AUTOMOVEL
18/01/2022;Tarde;CARAPICUIBA; Não;
18/01/2022;Tarde;CARAPICUIBA; Não;AUTOMOVEL
18/01/2022;Tarde;CARAPICUIBA; Não;
18/01/2022;Tarde;CARAPICUIBA; Não;AUTOMOVEL
18/01/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
18/01/2022;Noite;TAUBATE; Não;MOTOCICLO
18/01/2022;Noite;SUMARE; Não;CAMINHONETE
18/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
18/01/2022;Noite;ATIBAIA; Não;MOTOCICLO
18/01/2022;Noite;VARZEA PAULISTA; Não;AUTOMOVEL
18/01/2022;Tarde;SOROCABA;Sim;
18/01/2022;Tarde;SOROCABA;Sim;MOTOCICLO
18/01/2022;Tarde;SOROCABA;Sim;
18/01/2022;Tarde;SOROCABA;Sim;MOTOCICLO
18/01/2022;Noite;ITAQUAQUECETUBA; Não;AUTOMOVEL
11/01/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
18/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
18/01/2022;Tarde;ITATIBA; Não;CAMINHÃƒO
18/01/2022;Noite;S.PAULO; Não;UTILITÃRIO
18/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
18/01/2022;Noite;S.PAULO; Não;CAMIONETA
18/01/2022;Noite;ANDRADINA;Sim;
18/01/2022;Noite;ANDRADINA;Sim;AUTOMOVEL
18/01/2022;Noite;ANDRADINA;Sim;
18/01/2022;Noite;ANDRADINA;Sim;AUTOMOVEL
18/01/2021;Noite;ITAPEVI; Não;AUTOMOVEL
18/01/2022;Noite;GUARULHOS; Não;MOTOCICLO
18/01/2022;Noite;HORTOLANDIA; Não;CAMINHONETE
18/01/2022;Noite;OSASCO; Não;MOTOCICLO
18/01/2022;Noite;OSASCO; Não;MOTOCICLO
18/01/2022;Noite;S.PAULO; Não;MOTOCICLO
18/01/2022;Noite;HORTOLANDIA;Sim;AUTOMOVEL
18/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
18/01/2022;Tarde;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
18/01/2022;Tarde;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
18/01/2022;Noite;S.ANDRE; Não;MOTOCICLO
18/01/2022;Noite;S.PAULO; Não;MOTOCICLO
15/01/2022;Tarde;S.ANDRE; Não;AUTOMOVEL
18/01/2022;Noite;HORTOLANDIA; Não;CAMINHONETE
18/01/2022;Noite;S.ANDRE;Sim;
18/01/2022;Noite;S.ANDRE;Sim;MOTOCICLO
18/01/2022;Noite;S.ANDRE;Sim;
18/01/2022;Noite;S.ANDRE;Sim;MOTOCICLO
18/01/2022;Noite;S.ANDRE;Sim;
18/01/2022;Noite;S.ANDRE;Sim;MOTOCICLO
19/01/2022;Madrugada;CAMPOS DO JORDAO; Não;AUTOMOVEL
19/01/2022;Madrugada;MAUA; Não;AUTOMOVEL
19/01/2022;Madrugada;S.PAULO; Não;MOTOCICLO
19/01/2022;Manha;S.PAULO; Não;AUTOMOVEL
18/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
24/11/2021;Noite;S.PAULO; Não;AUTOMOVEL
19/01/2022;Manha;S.PAULO; Não;SEMI REBOQUE
19/01/2022;Manha;S.PAULO; Não;SEMI REBOQUE
19/01/2022;Manha;S.PAULO; Não;CAMINHÃƒO TRATOR
19/01/2022;Manha;MOGI MIRIM; Não;MOTOCICLO
19/01/2022;Manha;S.PAULO; Não;
19/01/2022;Manha;S.PAULO; Não;AUTOMOVEL
19/01/2022;Manha;S.PAULO; Não;
19/01/2022;Manha;S.PAULO; Não;AUTOMOVEL
15/01/2022;Tarde;S.ANDRE; Não;AUTOMOVEL
19/01/2022;Madrugada;HORTOLANDIA; Não;
19/01/2022;Madrugada;HORTOLANDIA; Não;AUTOMOVEL
19/01/2022;Madrugada;HORTOLANDIA; Não;
19/01/2022;Madrugada;HORTOLANDIA; Não;AUTOMOVEL
18/01/2022;Noite;S.BERNARDO DO CAMPO; Não;MOTOCICLO
18/01/2022;Noite;S.PAULO; Não;MOTOCICLO
19/01/2022;Manha;CAMPINAS; Não;AUTOMOVEL
18/01/2022;Noite;S.CARLOS; Não;CAMINHONETE
18/01/2022;Noite;S.PAULO; Não;MOTOCICLO
19/01/2022;Manha;JACAREI; Não;AUTOMOVEL
19/01/2022;Madrugada;MAUA; Não;AUTOMOVEL
18/01/2022;Noite;JARDINOPOLIS; Não;AUTOMOVEL
19/01/2022;Manha;MAUA; Não;AUTOMOVEL
14/01/2022;Tarde;S.JOSE DOS CAMPOS; Não;AUTOMOVEL
18/01/2022;Tarde;OSASCO; Não;AUTOMOVEL
19/01/2022;Manha;MAUA; Não;AUTOMOVEL
19/01/2022;Madrugada;VARZEA PAULISTA; Não;MOTOCICLO
18/01/2022;Noite;MAIRIPORA; Não;CAMINHÃƒO
18/01/2022;Noite;MAIRIPORA; Não;CAMINHÃƒO
18/01/2022;Noite;MAIRIPORA; Não;CAMINHÃƒO
18/01/2022;Noite;MAIRIPORA; Não;CAMINHÃƒO
18/01/2022;Noite;MAIRIPORA; Não;CAMINHÃƒO
18/01/2022;Noite;S.ANDRE; Não;
18/01/2022;Noite;S.ANDRE; Não;MOTOCICLO
18/01/2022;Noite;S.ANDRE; Não;
18/01/2022;Noite;S.ANDRE; Não;MOTOCICLO
18/01/2022;Tarde;S.JOSE DOS CAMPOS; Não;AUTOMOVEL
18/01/2022;Tarde;OSASCO; Não;
18/01/2022;Tarde;OSASCO; Não;AUTOMOVEL
18/01/2022;Tarde;OSASCO; Não;
18/01/2022;Tarde;OSASCO; Não;AUTOMOVEL
15/01/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
18/01/2022;Manha;ITAQUAQUECETUBA; Não;
18/01/2022;Manha;ITAQUAQUECETUBA; Não;CAMINHONETE
18/01/2022;Manha;ITAQUAQUECETUBA; Não;
18/01/2022;Manha;ITAQUAQUECETUBA; Não;CAMINHONETE
19/01/2022;Madrugada;S.BERNARDO DO CAMPO; Não;
19/01/2022;Madrugada;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
19/01/2022;Madrugada;S.BERNARDO DO CAMPO; Não;
19/01/2022;Madrugada;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
12/01/2022;Tarde;S.PAULO; Não;
12/01/2022;Tarde;S.PAULO; Não;MOTOCICLO
12/01/2022;Tarde;S.PAULO; Não;
12/01/2022;Tarde;S.PAULO; Não;MOTOCICLO
19/01/2022;Madrugada;S.PAULO; Não;UTILITÃRIO
19/01/2022;Madrugada;S.PAULO; Não;
19/01/2022;Madrugada;S.PAULO; Não;CAMINHÃƒO
19/01/2022;Madrugada;S.PAULO; Não;
19/01/2022;Madrugada;S.PAULO; Não;CAMINHÃƒO
18/01/2022;Tarde;ITAQUAQUECETUBA; Não;
18/01/2022;Tarde;ITAQUAQUECETUBA; Não;AUTOMOVEL
18/01/2022;Tarde;ITAQUAQUECETUBA; Não;
18/01/2022;Tarde;ITAQUAQUECETUBA; Não;AUTOMOVEL
19/01/2022;Manha;COTIA; Não;
19/01/2022;Manha;COTIA; Não;MOTOCICLO
19/01/2022;Manha;COTIA; Não;
19/01/2022;Manha;COTIA; Não;MOTOCICLO
17/01/2022;Tarde;S.PAULO; Não; Não Informado
18/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
10/01/2022;Tarde;GUARULHOS; Não;MOTOCICLO
18/01/2022;Noite;S.PAULO; Não;MOTOCICLO
17/01/2022;Noite;ITAQUAQUECETUBA; Não;MOTOCICLO
17/01/2022;Manha;RIBEIRAO PRETO; Não;CAMINHONETE
18/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
19/01/2022;Manha;ITAPIRA; Não;CAMIONETA
19/01/2022;Manha;S.PAULO; Não;AUTOMOVEL
19/01/2022;Madrugada;S.VICENTE; Não;AUTOMOVEL
19/01/2022;Manha;ITAQUAQUECETUBA; Não;CAMINHÃƒO
18/01/2022;Tarde;ITAQUAQUECETUBA; Não;CAMIONETA
19/01/2022;Manha;S.PAULO; Não;
19/01/2022;Manha;S.PAULO; Não;CAMINHONETE
19/01/2022;Manha;S.PAULO; Não;
19/01/2022;Manha;S.PAULO; Não;CAMINHONETE
16/01/2022;Madrugada;OSASCO; Não;MOTOCICLO
18/01/2022;Madrugada;S.PAULO; Não;MOTOCICLO
18/01/2022;Tarde;PIRACICABA; Não;CAMINHÃƒO TRATOR
18/01/2022;Tarde;PIRACICABA; Não;SEMI REBOQUE
19/01/2022;Manha;S.PAULO; Não;
19/01/2022;Manha;S.PAULO; Não;AUTOMOVEL
19/01/2022;Manha;S.PAULO; Não;
19/01/2022;Manha;S.PAULO; Não;AUTOMOVEL
19/01/2022;Manha;GUARULHOS; Não;
19/01/2022;Manha;GUARULHOS; Não;CAMINHONETE
19/01/2022;Manha;GUARULHOS; Não;
19/01/2022;Manha;GUARULHOS; Não;CAMINHONETE
19/01/2022;Manha;GUARULHOS; Não;
19/01/2022;Manha;GUARULHOS; Não;CAMINHONETE
18/01/2022;Manha;S.ANDRE; Não;
18/01/2022;Manha;S.ANDRE; Não;CAMINHONETE
18/01/2022;Manha;S.ANDRE; Não;
18/01/2022;Manha;S.ANDRE; Não;CAMINHONETE
18/01/2022;Manha;S.ANDRE; Não;
18/01/2022;Manha;S.ANDRE; Não;CAMINHONETE
18/01/2022;Manha;S.ANDRE; Não;
18/01/2022;Manha;S.ANDRE; Não;CAMINHONETE
18/01/2022;Noite;S.PAULO; Não;
18/01/2022;Noite;S.PAULO; Não;MOTOCICLO
18/01/2022;Noite;S.PAULO; Não;
18/01/2022;Noite;S.PAULO; Não;MOTOCICLO
19/01/2022;Madrugada;S.PAULO; Não;MOTOCICLO
11/01/2022;Noite;MOGI MIRIM; Não;
11/01/2022;Noite;MOGI MIRIM; Não;MOTOCICLO
11/01/2022;Noite;MOGI MIRIM; Não;
11/01/2022;Noite;MOGI MIRIM; Não;MOTOCICLO
19/01/2022;Manha;GUARULHOS; Não;CAMINHÃƒO
19/01/2022;Hora_Incerta;DIADEMA; Não;
19/01/2022;Hora_Incerta;DIADEMA; Não;MOTOCICLO
19/01/2022;Hora_Incerta;DIADEMA; Não;
19/01/2022;Hora_Incerta;DIADEMA; Não;MOTOCICLO
19/01/2022;Manha;S.PAULO; Não;AUTOMOVEL
19/01/2022;Tarde;S.PAULO; Não;
19/01/2022;Tarde;S.PAULO; Não;CAMINHONETE
19/01/2022;Tarde;S.PAULO; Não;
19/01/2022;Tarde;S.PAULO; Não;CAMINHONETE
19/01/2022;Madrugada;PEDREIRA; Não;AUTOMOVEL
19/01/2022;Tarde;OSASCO; Não;MOTOCICLO
16/01/2022;Tarde;ARARAQUARA; Não;AUTOMOVEL
18/01/2022;Tarde;ITAQUAQUECETUBA; Não;AUTOMOVEL
19/01/2022;Tarde;S.PAULO; Não;MOTOCICLO
19/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
17/01/2022;Manha;ARUJA; Não;
17/01/2022;Manha;ARUJA; Não;CAMINHÃƒO
17/01/2022;Manha;ARUJA; Não;
17/01/2022;Manha;ARUJA; Não;CAMINHÃƒO
17/01/2022;Manha;ARUJA; Não;
17/01/2022;Manha;ARUJA; Não;CAMINHÃƒO
17/01/2022;Manha;ARUJA; Não;
17/01/2022;Manha;ARUJA; Não;CAMINHÃƒO
18/01/2022;Noite;ITANHAEM; Não;MOTOCICLO
19/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
18/01/2022;Noite;POA; Não;SEMI REBOQUE
18/01/2022;Noite;POA; Não;CAMINHÃƒO TRATOR
19/01/2022;Manha;CABREUVA; Não;
19/01/2022;Manha;CABREUVA; Não;CAMINHÃƒO
19/01/2022;Manha;CABREUVA; Não;
19/01/2022;Manha;CABREUVA; Não;CAMINHÃƒO
11/01/2022;Noite;RIBEIRAO PRETO; Não;AUTOMOVEL
19/01/2022;Tarde;S.PAULO; Não;UTILITÃRIO
19/01/2022;Manha;OSASCO; Não;
19/01/2022;Manha;OSASCO; Não;CAMINHONETE
19/01/2022;Manha;OSASCO; Não;
19/01/2022;Manha;OSASCO; Não;CAMINHONETE
19/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
19/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
19/01/2022;Madrugada;PORANGABA; Não;
19/01/2022;Madrugada;PORANGABA; Não;SEMI REBOQUE
19/01/2022;Madrugada;PORANGABA; Não;CAMINHÃƒO TRATOR
19/01/2022;Madrugada;PORANGABA; Não;
19/01/2022;Madrugada;PORANGABA; Não;SEMI REBOQUE
19/01/2022;Madrugada;PORANGABA; Não;CAMINHÃƒO TRATOR
16/01/2022;Noite;S.PAULO; Não;MOTOCICLO
18/01/2022;Noite;S.ANDRE; Não;
18/01/2022;Noite;S.ANDRE; Não;AUTOMOVEL
18/01/2022;Noite;S.ANDRE; Não;
18/01/2022;Noite;S.ANDRE; Não;AUTOMOVEL
19/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
18/01/2022;Noite;RIBEIRAO PRETO; Não;AUTOMOVEL
19/01/2022;Noite;CAMPINAS; Não;AUTOMOVEL
19/01/2022;Manha;S.BERNARDO DO CAMPO; Não;MOTOCICLO
19/01/2022;Tarde;JARINU; Não;CAMINHÃƒO
19/01/2022;Noite;S.ANDRE; Não;AUTOMOVEL
19/01/2022;Noite;RIO CLARO; Não;CAMINHONETE
19/01/2022;Noite;S.BERNARDO DO CAMPO; Não;MOTOCICLO
19/01/2022;Noite;S.PAULO; Não;
19/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
19/01/2022;Noite;S.PAULO; Não;
19/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
19/01/2022;Noite;S.JOSE DOS CAMPOS; Não;AUTOMOVEL
19/01/2022;Tarde;CARAPICUIBA; Não;
19/01/2022;Tarde;CARAPICUIBA; Não;CAMINHONETE
19/01/2022;Tarde;CARAPICUIBA; Não;
19/01/2022;Tarde;CARAPICUIBA; Não;CAMINHONETE
19/01/2022;Tarde;CARAPICUIBA; Não;
19/01/2022;Tarde;CARAPICUIBA; Não;CAMINHONETE
19/01/2022;Tarde;AMERICANA; Não;MOTOCICLO
19/01/2022;Noite;CAMPINAS; Não;AUTOMOVEL
19/01/2022;Noite;S.PAULO; Não;MOTOCICLO
19/01/2022;Noite;MOGI MIRIM; Não;MOTOCICLO
19/01/2022;Noite;CARAPICUIBA; Não;CAMIONETA
19/01/2022;Noite;JAGUARIUNA; Não;AUTOMOVEL
19/01/2022;Tarde;S.ANDRE;Sim;
19/01/2022;Tarde;S.ANDRE;Sim;CAMINHONETE
19/01/2022;Tarde;S.ANDRE;Sim;
19/01/2022;Tarde;S.ANDRE;Sim;CAMINHONETE
19/01/2022;Tarde;S.ANDRE;Sim;
19/01/2022;Tarde;S.ANDRE;Sim;CAMINHONETE
19/01/2022;Tarde;S.PAULO;Sim;ONIBUS
19/01/2022;Noite;DIADEMA; Não;AUTOMOVEL
19/01/2022;Noite;SUZANO; Não;MOTOCICLO
19/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
19/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
19/01/2022;Noite;S.BERNARDO DO CAMPO; Não;MOTOCICLO
19/01/2022;Noite;CAMPINAS; Não;MOTOCICLO
19/01/2022;Tarde;S.PAULO; Não;
19/01/2022;Tarde;S.PAULO; Não;UTILITÃRIO
19/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
19/01/2022;Tarde;S.PAULO; Não;
19/01/2022;Tarde;S.PAULO; Não;UTILITÃRIO
19/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
19/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
19/01/2022;Noite;COTIA; Não;AUTOMOVEL
19/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
19/01/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
19/01/2022;Tarde;S.PAULO; Não;
19/01/2022;Tarde;S.PAULO; Não;MOTOCICLO
19/01/2022;Tarde;S.PAULO; Não;
19/01/2022;Tarde;S.PAULO; Não;MOTOCICLO
19/01/2022;Manha;LOUVEIRA; Não;CAMINHÃƒO TRATOR
19/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
23/12/2021;Noite;GUARULHOS; Não;MOTOCICLO
19/01/2022;Noite;SUZANO; Não;AUTOMOVEL
18/01/2022;Noite;S.ANDRE; Não;AUTOMOVEL
19/01/2022;Madrugada;S.PAULO; Não;AUTOMOVEL
19/01/2022;Noite;GUARULHOS; Não;MOTOCICLO
19/01/2022;Noite;CAMPINAS; Não;AUTOMOVEL
19/01/2022;Madrugada;S.PAULO; Não;MOTOCICLO
19/01/2022;Noite;COTIA; Não;AUTOMOVEL
20/01/2022;Madrugada;S.JOSE DOS CAMPOS; Não;
20/01/2022;Madrugada;S.JOSE DOS CAMPOS; Não;AUTOMOVEL
20/01/2022;Madrugada;S.JOSE DOS CAMPOS; Não;
20/01/2022;Madrugada;S.JOSE DOS CAMPOS; Não;AUTOMOVEL
20/01/2022;Madrugada;S.JOSE DOS CAMPOS; Não;
20/01/2022;Madrugada;S.JOSE DOS CAMPOS; Não;AUTOMOVEL
19/01/2022;Noite;COTIA; Não;AUTOMOVEL
19/01/2022;Noite;JACAREI;Sim;
19/01/2022;Noite;JACAREI;Sim;AUTOMOVEL
19/01/2022;Noite;JACAREI;Sim;
19/01/2022;Noite;JACAREI;Sim;AUTOMOVEL
20/01/2022;Madrugada;PERUIBE; Não;MICRO ONIBUS
19/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
19/01/2022;Tarde;MOGI DAS CRUZES;Sim;
19/01/2022;Tarde;MOGI DAS CRUZES;Sim;CAMINHONETE
19/01/2022;Tarde;MOGI DAS CRUZES;Sim;
19/01/2022;Tarde;MOGI DAS CRUZES;Sim;CAMINHONETE
19/01/2022;Tarde;MOGI DAS CRUZES;Sim;
19/01/2022;Tarde;MOGI DAS CRUZES;Sim;CAMINHONETE
19/01/2022;Tarde;MOGI DAS CRUZES;Sim;
19/01/2022;Tarde;MOGI DAS CRUZES;Sim;CAMINHONETE
19/01/2022;Tarde;MOGI DAS CRUZES;Sim;
19/01/2022;Tarde;MOGI DAS CRUZES;Sim;CAMINHONETE
19/01/2022;Noite;ITAPECERICA DA SERRA; Não;CAMINHÃƒO TRATOR
19/01/2022;Noite;S.PAULO; Não;MOTOCICLO
20/01/2022;Madrugada;S.PAULO; Não;MOTOCICLO
27/11/2021;Noite;S.ANDRE; Não;AUTOMOVEL
19/01/2022;Tarde;S.PAULO; Não;AUTOMOVEL
19/01/2022;Noite;S.PAULO; Não;
19/01/2022;Noite;S.PAULO; Não;MOTOCICLO
19/01/2022;Noite;S.PAULO; Não;MOTOCICLO
19/01/2022;Noite;S.PAULO; Não;
19/01/2022;Noite;S.PAULO; Não;MOTOCICLO
19/01/2022;Noite;S.PAULO; Não;MOTOCICLO
20/01/2022;Madrugada;S.PAULO; Não;MOTOCICLO
19/01/2022;Noite;S.PAULO;Sim;
19/01/2022;Noite;S.PAULO;Sim;MOTOCICLO
19/01/2022;Noite;S.PAULO;Sim;MOTOCICLO
19/01/2022;Noite;S.PAULO;Sim;
19/01/2022;Noite;S.PAULO;Sim;MOTOCICLO
19/01/2022;Noite;S.PAULO;Sim;MOTOCICLO
20/01/2022;Manha;DIADEMA; Não;MOTOCICLO
20/01/2022;Madrugada;CAMPINAS; Não;CAMINHÃƒO TRATOR
19/01/2022;Tarde;S.CAETANO DO SUL; Não;AUTOMOVEL
20/01/2022;Manha;S.PAULO; Não;AUTOMOVEL
21/11/2021;Madrugada;GUARULHOS; Não;AUTOMOVEL
20/01/2022;Manha;RIBEIRAO PRETO; Não;UTILITÃRIO
20/01/2022;Manha;GUARUJA; Não;MOTONETA
18/01/2022;Noite;MOGI MIRIM; Não;MOTOCICLO
19/01/2022;Noite;ARTUR NOGUEIRA; Não;AUTOMOVEL
20/01/2022;Madrugada;S.PAULO; Não;CAMINHÃƒO
19/01/2022;Noite;ITANHAEM; Não;MOTOCICLO
19/01/2022;Noite;S.PAULO; Não;AUTOMOVEL
20/01/2022;Manha;S.BERNARDO DO CAMPO; Não;MOTOCICLO
20/01/2022;Manha;JACAREI; Não;CAMINHONETE
20/01/2022;Manha;BARUERI; Não;MOTOCICLO
19/01/2022;Tarde;S.PAULO; Não;
19/01/2022;Tarde;S.PAULO; Não;CAMINHONETE
19/01/2022;Tarde;S.PAULO; Não;
19/01/2022;Tarde;S.PAULO; Não;CAMINHONETE
20/01/2022;Manha;S.BERNARDO DO CAMPO; Não;MOTOCICLO
