Data_Ocorrencia;Periodo_Ocorrencia;Bairro;Cidade;Flagrante;Delegacia_Nome;Descr_Automovel
26/01/2022;Noite;BAIRRO DOS SOARES;JARINU;Sim;DEL.POL.JARINU;SEMI REBOQUE
26/01/2022;Noite;PARELHEIROS;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
24/01/2022;Noite;CONJUNTO PROMORAR RIO CLARO;S.PAULO; Não;DELEGACIA ELETRONICA;CAMINHONETE
26/01/2022;Noite;VILA ALPINA;S.PAULO; Não;56Âº D.P. VILA ALPINA;CAMIONETA
26/01/2022;Noite;MOGI MODERNO;MOGI DAS CRUZES; Não;DEL.SEC.MOGI CRUZES PLANTÃƒO;
26/01/2022;Noite;MOGI MODERNO;MOGI DAS CRUZES; Não;DEL.SEC.MOGI CRUZES PLANTÃƒO;AUTOMOVEL
26/01/2022;Noite;MOGI MODERNO;MOGI DAS CRUZES; Não;DEL.SEC.MOGI CRUZES PLANTÃƒO;
26/01/2022;Noite;MOGI MODERNO;MOGI DAS CRUZES; Não;DEL.SEC.MOGI CRUZES PLANTÃƒO;AUTOMOVEL
26/01/2022;Noite;JD STELLA MARIS;COTIA;Sim;DEL.POL.COTIA;
26/01/2022;Noite;JD STELLA MARIS;COTIA;Sim;DEL.POL.COTIA;AUTOMOVEL
26/01/2022;Noite;JD STELLA MARIS;COTIA;Sim;DEL.POL.COTIA;
26/01/2022;Noite;JD STELLA MARIS;COTIA;Sim;DEL.POL.COTIA;AUTOMOVEL
26/01/2022;Noite;JD STELLA MARIS;COTIA;Sim;DEL.POL.COTIA;
26/01/2022;Noite;JD STELLA MARIS;COTIA;Sim;DEL.POL.COTIA;AUTOMOVEL
26/01/2022;Noite;PARI;S.PAULO; Não;33Âº D.P. PIRITUBA;CAMINHÃƒO
27/01/2022;Madrugada;GRAJAU;S.PAULO; Não;101Âº D.P. JDIM IMBUIAS;MOTOCICLO
11/12/2021;Noite;VILA NOVA UNIAO;S.PAULO; Não;24Âº D.P. PONTE RASA;MOTOCICLO
27/01/2022;Madrugada;JARDIM ITAPEVA;MAUA; Não;DELEGACIA ELETRONICA;MOTOCICLO
27/01/2022;Madrugada;ALTO DE PINHEIROS;S.PAULO; Não;14Âº D.P. PINHEIROS;
27/01/2022;Madrugada;ALTO DE PINHEIROS;S.PAULO; Não;14Âº D.P. PINHEIROS;CAMINHÃƒO
27/01/2022;Madrugada;ALTO DE PINHEIROS;S.PAULO; Não;14Âº D.P. PINHEIROS;
27/01/2022;Madrugada;ALTO DE PINHEIROS;S.PAULO; Não;14Âº D.P. PINHEIROS;CAMINHÃƒO
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";UTILITÃRIO
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";AUTOMOVEL
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";CAMIONETA
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";UTILITÃRIO
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";AUTOMOVEL
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";CAMIONETA
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";UTILITÃRIO
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";AUTOMOVEL
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";CAMIONETA
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";UTILITÃRIO
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";AUTOMOVEL
26/01/2022;Manha;JABAQUARA;S.PAULO; Não;"27Âº DP ""DR. IGNÃCIO FRANCISCO""";CAMIONETA
26/01/2022;Noite;ROCHDALE;OSASCO;Sim;05Âº D.P. OSASCO;
26/01/2022;Noite;ROCHDALE;OSASCO;Sim;05Âº D.P. OSASCO;MOTOCICLO
26/01/2022;Noite;ROCHDALE;OSASCO;Sim;05Âº D.P. OSASCO;
26/01/2022;Noite;ROCHDALE;OSASCO;Sim;05Âº D.P. OSASCO;MOTOCICLO
26/01/2022;Tarde;ITAIM PAULISTA;S.PAULO; Não;08Âº D.P. BRAS;CAMINHONETE
27/01/2022;Madrugada;RURAL;S.JOSE DO RIO PRETO; Não;DEL.SEC.S.J RIO PRETO PLANTÃƒO;
27/01/2022;Madrugada;RURAL;S.JOSE DO RIO PRETO; Não;DEL.SEC.S.J RIO PRETO PLANTÃƒO;MOTOCICLO
27/01/2022;Madrugada;RURAL;S.JOSE DO RIO PRETO; Não;DEL.SEC.S.J RIO PRETO PLANTÃƒO;
27/01/2022;Madrugada;RURAL;S.JOSE DO RIO PRETO; Não;DEL.SEC.S.J RIO PRETO PLANTÃƒO;MOTOCICLO
26/01/2022;Noite;ITAQUERA;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
27/01/2022;Manha;CIDADE ADEMAR;S.PAULO; Não;80Âº D.P. VILA JOANIZA;MOTONETA
27/01/2022;Madrugada;INTERLAGOS;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
27/01/2022;Madrugada;GALVÃƑO;GUARULHOS; Não;DELEGACIA ELETRONICA;AUTOMOVEL
27/01/2022;Madrugada;JUQUIA;JUQUIA; Não;DEL.POL.MIRACATU;CAMINHÃƒO TRATOR
27/01/2022;Madrugada;JUQUIA;JUQUIA; Não;DEL.POL.MIRACATU;SEMI REBOQUE
25/01/2022;Noite;RIO ABAIXO;ITAQUAQUECETUBA; Não;DEL.POL.ITAQUAQUECETUBA;AUTOMOVEL
26/01/2022;Noite;JARDIM COTIANA;S.PAULO; Não;69Âº D.P. TEOTONIO VILELA;MOTOCICLO
26/01/2022;Noite;CENTRO;MONTE MOR; Não;DEL.POL.MONTE MOR;AUTOMOVEL
26/01/2022;Noite;JD DAS PALMEIRAS;CAMPO LIMPO PAULISTA; Não;DEL.POL.CAMPO LIMPO PAULISTA;MOTOCICLO
27/01/2022;Madrugada;PEDREIRA;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Noite;RURAL;S.JOSE DA BELA VISTA; Não;74Âº D.P. PARADA TAIPAS;CAMINHÃƒO TRATOR
26/01/2022;Noite;RURAL;S.JOSE DA BELA VISTA; Não;74Âº D.P. PARADA TAIPAS;REBOQUE
22/01/2022;Manha;TUCURUVI;S.PAULO; Não;04Âº D.P. GUARULHOS;
22/01/2022;Manha;TUCURUVI;S.PAULO; Não;04Âº D.P. GUARULHOS;CAMINHONETE
22/01/2022;Manha;TUCURUVI;S.PAULO; Não;04Âº D.P. GUARULHOS;
22/01/2022;Manha;TUCURUVI;S.PAULO; Não;04Âº D.P. GUARULHOS;CAMINHONETE
26/01/2022;Noite;PONTE PRETA;CAMPINAS; Não;PLANTÃƒO  01 DP CAMPINAS;MOTOCICLO
26/01/2022;Noite;JARDIM NOVA VENEZA;SUMARE; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Noite;JARDIM TERRAS DE SANTO ANTONIO;HORTOLANDIA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
27/01/2022;Madrugada;JD PORTUGÃLIA;SUZANO; Não;02Âº D.P. SUZANO;AUTOMOVEL
25/01/2022;Noite;VILA BOM GOSTO;AGUAI; Não;DEL.POL.AGUAI;AUTOMOVEL
27/01/2022;Madrugada;SOLO SAGRADO I;S.JOSE DO RIO PRETO;Sim;DEL.SEC.S.J RIO PRETO PLANTÃƒO;
27/01/2022;Madrugada;SOLO SAGRADO I;S.JOSE DO RIO PRETO;Sim;DEL.SEC.S.J RIO PRETO PLANTÃƒO;AUTOMOVEL
27/01/2022;Madrugada;SOLO SAGRADO I;S.JOSE DO RIO PRETO;Sim;DEL.SEC.S.J RIO PRETO PLANTÃƒO;
27/01/2022;Madrugada;SOLO SAGRADO I;S.JOSE DO RIO PRETO;Sim;DEL.SEC.S.J RIO PRETO PLANTÃƒO;AUTOMOVEL
27/01/2022;Madrugada;SOLO SAGRADO I;S.JOSE DO RIO PRETO;Sim;DEL.SEC.S.J RIO PRETO PLANTÃƒO;
27/01/2022;Madrugada;SOLO SAGRADO I;S.JOSE DO RIO PRETO;Sim;DEL.SEC.S.J RIO PRETO PLANTÃƒO;AUTOMOVEL
27/01/2022;Manha;JD EUROPA;CAMPO LIMPO PAULISTA; Não;DEL.POL.CAMPO LIMPO PAULISTA;MOTOCICLO
27/01/2022;Madrugada;JARAGUA;S.PAULO; Não;74Âº D.P. PARADA TAIPAS;AUTOMOVEL
26/01/2022;Noite;VILA PEREIRA;SOROCABA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Tarde;ITAIM PAULISTA;S.PAULO; Não;08Âº D.P. BRAS;CAMINHONETE
22/01/2022;Noite;RURAL;AGUAI; Não;DEL.POL.AGUAI;MOTOCICLO
27/01/2022;Manha;VILA JACUI;S.PAULO; Não;63Âº D.P. VILA JACUI;CAMIONETA
27/01/2022;Madrugada;VILA ANNY;GUARULHOS; Não;DELEGACIA ELETRONICA;MOTOCICLO
24/01/2022;Madrugada;VILA PRUDENTE;S.PAULO; Não;35Âº D.P. JABAQUARA;
24/01/2022;Madrugada;VILA PRUDENTE;S.PAULO; Não;35Âº D.P. JABAQUARA;MOTOCICLO
24/01/2022;Madrugada;VILA PRUDENTE;S.PAULO; Não;35Âº D.P. JABAQUARA;
24/01/2022;Madrugada;VILA PRUDENTE;S.PAULO; Não;35Âº D.P. JABAQUARA;MOTOCICLO
26/01/2022;Noite;PQ VALENÃ‡A;CAMPINAS; Não;11Âº D.P. CAMPINAS;MOTOCICLO
26/01/2022;Noite;CHACARA SÃƑO JOSE;CAMPINAS; Não;09Âº D.P. CAMPINAS;
26/01/2022;Noite;CHACARA SÃƑO JOSE;CAMPINAS; Não;09Âº D.P. CAMPINAS;MOTOCICLO
26/01/2022;Noite;CHACARA SÃƑO JOSE;CAMPINAS; Não;09Âº D.P. CAMPINAS;
26/01/2022;Noite;CHACARA SÃƑO JOSE;CAMPINAS; Não;09Âº D.P. CAMPINAS;MOTOCICLO
26/01/2022;Tarde;TABOAO;GUARULHOS; Não;DELEGACIA ELETRONICA;AUTOMOVEL
27/01/2022;Manha;PARQUE INDEPENDENCIA;S.PAULO; Não;47Âº D.P. CAPAO REDONDO;MOTOCICLO
26/01/2022;Noite;JARDIM SAO PAULO;LIMEIRA; Não;02Âº D.P. LIMEIRA;
26/01/2022;Noite;JARDIM SAO PAULO;LIMEIRA; Não;02Âº D.P. LIMEIRA;AUTOMOVEL
26/01/2022;Noite;JARDIM SAO PAULO;LIMEIRA; Não;02Âº D.P. LIMEIRA;
26/01/2022;Noite;JARDIM SAO PAULO;LIMEIRA; Não;02Âº D.P. LIMEIRA;AUTOMOVEL
24/01/2022;Tarde;JARDIM SAN DIEGO;CAMPINAS; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Manha;CENTRO;BARUERI; Não;01Âº D.P. BARUERI;
26/01/2022;Manha;CENTRO;BARUERI; Não;01Âº D.P. BARUERI;MOTOCICLO
26/01/2022;Manha;CENTRO;BARUERI; Não;01Âº D.P. BARUERI;
26/01/2022;Manha;CENTRO;BARUERI; Não;01Âº D.P. BARUERI;MOTOCICLO
24/01/2022;Manha;CECAP;JUNDIAI; Não;02Âº D.P. JUNDIAI;
24/01/2022;Manha;CECAP;JUNDIAI; Não;02Âº D.P. JUNDIAI;CAMINHÃƒO TRATOR
24/01/2022;Manha;CECAP;JUNDIAI; Não;02Âº D.P. JUNDIAI;AUTOMOVEL
24/01/2022;Manha;CECAP;JUNDIAI; Não;02Âº D.P. JUNDIAI;
24/01/2022;Manha;CECAP;JUNDIAI; Não;02Âº D.P. JUNDIAI;CAMINHÃƒO TRATOR
24/01/2022;Manha;CECAP;JUNDIAI; Não;02Âº D.P. JUNDIAI;AUTOMOVEL
06/01/2022;Madrugada;JOSE BONIFACIO;S.PAULO; Não;30Âº D.P. TATUAPE;MOTOCICLO
27/01/2022;Madrugada;BRASILANDIA;S.PAULO;Sim;72Âº D.P. VILA PENTEADO;AUTOMOVEL
26/01/2022;Noite;ALBINÃ“POLIS;S.RITA PASSA QUATRO; Não;DEL.POL.STA RITA PASSA QUATRO;
26/01/2022;Noite;ALBINÃ“POLIS;S.RITA PASSA QUATRO; Não;DEL.POL.STA RITA PASSA QUATRO;AUTOMOVEL
26/01/2022;Noite;ALBINÃ“POLIS;S.RITA PASSA QUATRO; Não;DEL.POL.STA RITA PASSA QUATRO;
26/01/2022;Noite;ALBINÃ“POLIS;S.RITA PASSA QUATRO; Não;DEL.POL.STA RITA PASSA QUATRO;AUTOMOVEL
26/01/2022;Noite;ALBINÃ“POLIS;S.RITA PASSA QUATRO; Não;DEL.POL.STA RITA PASSA QUATRO;
26/01/2022;Noite;ALBINÃ“POLIS;S.RITA PASSA QUATRO; Não;DEL.POL.STA RITA PASSA QUATRO;AUTOMOVEL
26/01/2020;Tarde;VELOSO;OSASCO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
27/01/2022;Madrugada;GRAJAU;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Noite;RAPOSO TAVARES;S.PAULO; Não;75Âº D.P. JARDIM ARPOADOR;
26/01/2022;Noite;RAPOSO TAVARES;S.PAULO; Não;75Âº D.P. JARDIM ARPOADOR;AUTOMOVEL
26/01/2022;Noite;RAPOSO TAVARES;S.PAULO; Não;75Âº D.P. JARDIM ARPOADOR;
26/01/2022;Noite;RAPOSO TAVARES;S.PAULO; Não;75Âº D.P. JARDIM ARPOADOR;AUTOMOVEL
24/01/2022;Tarde;JARDIM SAN DIEGO;CAMPINAS; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Manha;ILA BARBOSA;FRANCO DA ROCHA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;PARQUE SAO BENTO;SOROCABA; Não;PLANTÃƒO DE SOROCABA  Z. NORTE;CAMINHONETE
25/01/2022;Noite;BAIRRO DA CHAPADINHA;ITAPETININGA; Não;DEL.SEC.ITAPETININGA;AUTOMOVEL
26/01/2022;Noite;CIDADE DUTRA;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;JARDIM PARANAVAÃ;MAUA; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Noite;PEDREIRA;S.PAULO; Não;75Âº D.P. JARDIM ARPOADOR;AUTOMOVEL
27/01/2022;Madrugada;CAMPO LIMPO;S.PAULO; Não;89Âº D.P. JARDIM TABOAO;CAMINHÃƒO
27/01/2022;Manha;PARQUE SÃƑO VICENTE;MAUA; Não;01Âº DP MAUA DR.ALFREDO GARBINO;AUTOMOVEL
27/01/2022;Madrugada;BALNEÃRIO MAR PAULISTA;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
25/01/2022;Noite;BAETA NEVES;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
22/01/2021;Tarde;VILA NOVA SOROCABA;SOROCABA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
22/01/2022;Noite;CENTRO;DIADEMA; Não;69Âº D.P. TEOTONIO VILELA;MOTOCICLO
23/01/2022;Noite;CIDADE DUTRA;S.PAULO; Não;99Âº D.P. CAMPO GRANDE;AUTOMOVEL
27/01/2022;Madrugada;VILA RIO BRANCO;ITAPETININGA; Não;DEL.SEC.ITAPETININGA;AUTOMOVEL
27/01/2022;Manha;VILA MARIANA;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
27/01/2022;Madrugada;CONJUNTO HABITACIONAL FAZENDA DO CARMO;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
26/01/2022;Noite;VILA ANDRADE;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
22/01/2022;Madrugada;JARAGUA;S.PAULO; Não;DELEGACIA ELETRONICA; Não Informado
27/01/2022;Manha;REUNIDAS;SALTO DE PIRAPORA; Não;DEL.POL.SALTO DE PIRAPORA;AUTOMOVEL
27/01/2022;Manha;RECANTO DO GUARAPARI;NOVA ODESSA; Não;DEL.POL.NOVA ODESSA;AUTOMOVEL
26/01/2022;Manha;ESTAÃ‡ÃƑO;ITAQUAQUECETUBA; Não;02Âº D.P. CARAPICUIBA;
26/01/2022;Manha;ESTAÃ‡ÃƑO;ITAQUAQUECETUBA; Não;02Âº D.P. CARAPICUIBA;CAMINHONETE
26/01/2022;Manha;ESTAÃ‡ÃƑO;ITAQUAQUECETUBA; Não;02Âº D.P. CARAPICUIBA;
26/01/2022;Manha;ESTAÃ‡ÃƑO;ITAQUAQUECETUBA; Não;02Âº D.P. CARAPICUIBA;CAMINHONETE
26/01/2022;Manha;ESTAÃ‡ÃƑO;ITAQUAQUECETUBA; Não;02Âº D.P. CARAPICUIBA;
26/01/2022;Manha;ESTAÃ‡ÃƑO;ITAQUAQUECETUBA; Não;02Âº D.P. CARAPICUIBA;CAMINHONETE
26/01/2022;Noite;JARDIM ANGELA;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Manha;VILA CAMPESTRE;S.PAULO; Não;97Âº D.P. AMERICANOPOLIS;CAMINHONETE
27/01/2022;Manha;PARQUE SAO MIGUEL;MIGUELOPOLIS; Não;DEL.POL.MIGUELOPOLIS;CAMINHÃƒO
27/01/2022;Tarde;RURAL;AMERICANA; Não;02Âº D.P. AMERICANA;MOTOCICLO
22/01/2022;Noite;JD UNIVERSO;MOGI DAS CRUZES; Não;02Âº D.P. MOGI DAS CRUZES;
22/01/2022;Noite;JD UNIVERSO;MOGI DAS CRUZES; Não;02Âº D.P. MOGI DAS CRUZES;AUTOMOVEL
22/01/2022;Noite;JD UNIVERSO;MOGI DAS CRUZES; Não;02Âº D.P. MOGI DAS CRUZES;
22/01/2022;Noite;JD UNIVERSO;MOGI DAS CRUZES; Não;02Âº D.P. MOGI DAS CRUZES;AUTOMOVEL
26/01/2022;Madrugada;PARQUE MARIA FERNANDES;S.PAULO; Não;101Âº D.P. JDIM IMBUIAS;MOTOCICLO
26/01/2022;Manha;CIDADE JARDIM;LOUVEIRA; Não;01Âº D.P. VALINHOS;REBOQUE
26/01/2022;Manha;CIDADE JARDIM;LOUVEIRA; Não;01Âº D.P. VALINHOS;SEMI REBOQUE
26/01/2022;Manha;CIDADE JARDIM;LOUVEIRA; Não;01Âº D.P. VALINHOS;CAMINHÃƒO TRATOR
27/01/2022;Tarde;AREA RURAL;CARAPICUIBA; Não;01Âº D.P. CARAPICUIBA;AUTOMOVEL
26/01/2022;Tarde;BOM RETIRO;S.PAULO; Não;12Âº D.P. PARI;UTILITÃRIO
27/01/2022;Manha;PARQUE SAO MIGUEL;MIGUELOPOLIS; Não;DEL.POL.MIGUELOPOLIS;CAMINHÃƒO
25/01/2022;Tarde;CUMBICA;GUARULHOS; Não;04Âº D.P. GUARULHOS;
25/01/2022;Tarde;CUMBICA;GUARULHOS; Não;04Âº D.P. GUARULHOS;MOTOCICLO
25/01/2022;Tarde;CUMBICA;GUARULHOS; Não;04Âº D.P. GUARULHOS;
25/01/2022;Tarde;CUMBICA;GUARULHOS; Não;04Âº D.P. GUARULHOS;MOTOCICLO
26/01/2022;Noite;VILA MARIANA;S.PAULO; Não;DEL.POL.SALTO DE PIRAPORA;
26/01/2022;Noite;VILA MARIANA;S.PAULO; Não;DEL.POL.SALTO DE PIRAPORA;AUTOMOVEL
26/01/2022;Noite;VILA MARIANA;S.PAULO; Não;DEL.POL.SALTO DE PIRAPORA;
26/01/2022;Noite;VILA MARIANA;S.PAULO; Não;DEL.POL.SALTO DE PIRAPORA;AUTOMOVEL
27/01/2022;Tarde;JARDIM VILA CARRAO;S.PAULO; Não;49Âº D.P. SAO MATEUS;
27/01/2022;Tarde;JARDIM VILA CARRAO;S.PAULO; Não;49Âº D.P. SAO MATEUS;CAMINHONETE
27/01/2022;Tarde;JARDIM VILA CARRAO;S.PAULO; Não;49Âº D.P. SAO MATEUS;
27/01/2022;Tarde;JARDIM VILA CARRAO;S.PAULO; Não;49Âº D.P. SAO MATEUS;CAMINHONETE
21/01/2022;Tarde;;FRANCA; Não;DEL.SEC.FRANCA PLANTÃƒO;
21/01/2022;Tarde;;FRANCA; Não;DEL.SEC.FRANCA PLANTÃƒO;AUTOMOVEL
21/01/2022;Tarde;;FRANCA; Não;DEL.SEC.FRANCA PLANTÃƒO;
21/01/2022;Tarde;;FRANCA; Não;DEL.SEC.FRANCA PLANTÃƒO;AUTOMOVEL
27/01/2022;Madrugada;PIRITUBA;S.PAULO; Não;74Âº D.P. PARADA TAIPAS;MOTOCICLO
26/01/2022;Tarde;PIRATININGA;OSASCO; Não;04Âº D.P. OSASCO;SEMI REBOQUE
26/01/2022;Tarde;PIRATININGA;OSASCO; Não;04Âº D.P. OSASCO;CAMINHÃƒO TRATOR
26/01/2022;Noite;SAO GONCALO;TAUBATE; Não;02Âº D.P. JACAREI;SEMI REBOQUE
27/01/2022;Tarde;SAUL CARDOSO;FRANCO DA ROCHA; Não;46Âº D.P. PERUS;CAMIONETA
27/01/2022;Manha;CALMON VIANA;POA; Não;DEL.POL.ARUJA;CAMINHONETE
27/01/2022;Manha;DIC;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;
27/01/2022;Manha;DIC;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;CAMINHONETE
27/01/2022;Manha;DIC;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;
27/01/2022;Manha;DIC;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;CAMINHONETE
27/01/2022;Manha;DIC;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;
27/01/2022;Manha;DIC;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;CAMINHONETE
27/01/2022;Manha;DIC;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;
27/01/2022;Manha;DIC;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;CAMINHONETE
27/01/2022;Manha;DIC;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;
27/01/2022;Manha;DIC;CAMPINAS;Sim;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;CAMINHONETE
23/12/2020;Noite;JARDIM ESPLANADA;CERQUILHO; Não;DEL.POL.CERQUILHO;
23/12/2020;Noite;JARDIM ESPLANADA;CERQUILHO; Não;DEL.POL.CERQUILHO;AUTOMOVEL
23/12/2020;Noite;JARDIM ESPLANADA;CERQUILHO; Não;DEL.POL.CERQUILHO;
23/12/2020;Noite;JARDIM ESPLANADA;CERQUILHO; Não;DEL.POL.CERQUILHO;AUTOMOVEL
27/01/2022;Manha;PONTE GRANDE;GUARULHOS; Não;05Âº D.P. GUARULHOS;
27/01/2022;Manha;PONTE GRANDE;GUARULHOS; Não;05Âº D.P. GUARULHOS;CAMINHONETE
27/01/2022;Manha;PONTE GRANDE;GUARULHOS; Não;05Âº D.P. GUARULHOS;
27/01/2022;Manha;PONTE GRANDE;GUARULHOS; Não;05Âº D.P. GUARULHOS;CAMINHONETE
27/01/2022;Tarde;JARDIM RIO BRANCO;S.VICENTE; Não;03Âº D.P. CUBATÃƒO;
27/01/2022;Tarde;JARDIM RIO BRANCO;S.VICENTE; Não;03Âº D.P. CUBATÃƒO;CAMINHÃƒO
27/01/2022;Tarde;JARDIM RIO BRANCO;S.VICENTE; Não;03Âº D.P. CUBATÃƒO;
27/01/2022;Tarde;JARDIM RIO BRANCO;S.VICENTE; Não;03Âº D.P. CUBATÃƒO;CAMINHÃƒO
26/01/2022;Manha;BONFIM PAULISTA;RIBEIRAO PRETO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
25/01/2022;Noite;IVOTURUCAIA;JUNDIAI; Não;DELEGACIA ELETRONICA;AUTOMOVEL
27/01/2022;Tarde;RURAL;ITIRAPINA; Não;DEL.POL.ITIRAPINA;ONIBUS
26/01/2022;Noite;SAO MATEUS;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
26/01/2022;Tarde;LAJEADO;S.PAULO; Não;DEL.POL.MIRACATU;AUTOMOVEL
27/01/2022;Tarde;CENTRO;RIBEIRAO PRETO;Sim;CPJ RIBEIRAO PRETO;
27/01/2022;Tarde;CENTRO;RIBEIRAO PRETO;Sim;CPJ RIBEIRAO PRETO;AUTOMOVEL
27/01/2022;Tarde;CENTRO;RIBEIRAO PRETO;Sim;CPJ RIBEIRAO PRETO;
27/01/2022;Tarde;CENTRO;RIBEIRAO PRETO;Sim;CPJ RIBEIRAO PRETO;AUTOMOVEL
27/01/2022;Tarde;VILA GALVÃƑO;GUARULHOS; Não;02Âº D.P. GUARULHOS;AUTOMOVEL
26/01/2022;Tarde;BOM RETIRO;S.PAULO; Não;12Âº D.P. PARI;UTILITÃRIO
26/01/2022;Madrugada;RURAL;PINDAMONHANGABA; Não;DEL.POL.CAÃ‡APAVA;SEMI REBOQUE
26/01/2022;Madrugada;RURAL;PINDAMONHANGABA; Não;DEL.POL.CAÃ‡APAVA;CAMINHÃƒO TRATOR
27/01/2022;Tarde;VILA GUARANI;S.PAULO; Não;97Âº D.P. AMERICANOPOLIS;AUTOMOVEL
26/01/2022;Noite;RAPOSO TAVARES;S.PAULO; Não;75Âº D.P. JARDIM ARPOADOR;
26/01/2022;Noite;RAPOSO TAVARES;S.PAULO; Não;75Âº D.P. JARDIM ARPOADOR;AUTOMOVEL
26/01/2022;Noite;RAPOSO TAVARES;S.PAULO; Não;75Âº D.P. JARDIM ARPOADOR;
26/01/2022;Noite;RAPOSO TAVARES;S.PAULO; Não;75Âº D.P. JARDIM ARPOADOR;AUTOMOVEL
27/01/2022;Tarde;AREA RURAL;CARAPICUIBA; Não;01Âº D.P. CARAPICUIBA;
27/01/2022;Tarde;AREA RURAL;CARAPICUIBA; Não;01Âº D.P. CARAPICUIBA;CAMINHONETE
27/01/2022;Tarde;AREA RURAL;CARAPICUIBA; Não;01Âº D.P. CARAPICUIBA;
27/01/2022;Tarde;AREA RURAL;CARAPICUIBA; Não;01Âº D.P. CARAPICUIBA;CAMINHONETE
27/01/2022;Tarde;VILA FORMOSA;S.PAULO; Não;58Âº D.P. VILA FORMOSA;
27/01/2022;Tarde;VILA FORMOSA;S.PAULO; Não;58Âº D.P. VILA FORMOSA;AUTOMOVEL
27/01/2022;Tarde;VILA FORMOSA;S.PAULO; Não;58Âº D.P. VILA FORMOSA;
27/01/2022;Tarde;VILA FORMOSA;S.PAULO; Não;58Âº D.P. VILA FORMOSA;AUTOMOVEL
